-1.48438, 0.140625, 0.0116196, 1
-1.48438, 0.1875, 0.0115395, 1
-1.48438, 0.234375, 0.0114365, 1
-1.48438, 0.28125, 0.0113106, 1
-1.48438, 0.328125, 0.0111618, 1
-1.48438, 0.375, 0.0109901, 1
-1.48438, 0.421875, 0.0107956, 1
-1.48438, 0.46875, 0.0105782, 1
-1.48438, 0.515625, 0.0103378, 1
-1.48438, 0.5625, 0.0100746, 1
-1.48438, 0.609375, 0.00978851, 1
-1.48438, 0.65625, 0.00947952, 1
-1.48438, 0.703125, 0.00914764, 1
-1.48438, 0.75, 0.00879288, 1
-1.48438, 0.796875, 0.00841522, 1
-1.48438, 0.84375, 0.00801468, 1
-1.48438, 0.890625, 0.00759125, 1
-1.48438, 0.9375, 0.00714493, 1
-1.48438, 0.984375, 0.00667572, 1
-1.48438, 1.03125, 0.00618362, 1
-1.48438, 1.07812, 0.00566864, 1
-1.48438, 1.125, 0.00513077, 1
-1.48438, 1.17188, 0.00457001, 1
-1.48438, 1.21875, 0.00398636, 1
-1.48438, 1.26562, 0.00337982, 1
-1.48438, 1.3125, 0.0027504, 1
-1.48438, 1.35938, 0.00209808, 1
-1.48438, 1.40625, 0.00142288, 1
-1.48438, 1.45312, 0.000724792, 1
-1.48438, 1.48438, 0.000244141, 1
-1.48438, 1.5, 0, 1
-1.45312, -1.5, 0, 1
-1.45312, -1.48438, 0.000724792, 1
-1.45312, -1.45312, 0.00215173, 1
-1.45312, -1.40625, 0.00422418, 1
-1.45312, -1.35938, 0.00622869, 1
-1.45313, -1.3125, 0.00816524, 1
-1.45312, -1.26562, 0.0100338, 1
-1.45312, -1.21875, 0.0118345, 1
-1.45312, -1.17188, 0.0135672, 1
-1.45313, -1.125, 0.015232, 1
-1.45312, -1.07812, 0.0168288, 1
-1.45312, -1.03125, 0.0183576, 1
-1.45312, -0.984375, 0.0198185, 1
-1.45313, -0.9375, 0.0212115, 1
-1.45312, -0.890625, 0.0225365, 1
-1.45312, -0.84375, 0.0237936, 1
-1.45312, -0.796875, 0.0249827, 1
-1.45313, -0.75, 0.0261039, 1
-1.45312, -0.703125, 0.0271571, 1
-1.45312, -0.65625, 0.0281423, 1
-1.45312, -0.609375, 0.0290596, 1
-1.45313, -0.5625, 0.029909, 1
-1.45312, -0.515625, 0.0306904, 1
-1.45312, -0.46875, 0.0314039, 1
-1.45312, -0.421875, 0.0320494, 1
-1.45313, -0.375, 0.032627, 1
-1.45312, -0.328125, 0.0331366, 1
-1.45312, -0.28125, 0.0335783, 1
-1.45312, -0.234375, 0.033952, 1
-1.45313, -0.1875, 0.0342578, 1
-1.45312, -0.140625, 0.0344956, 1
-1.45312, -0.09375, 0.0346655, 1
-1.45312, -0.046875, 0.0347674, 1
-1.45313, 0, 0.0348014, 1
-1.45312, 0.046875, 0.0347674, 1
-1.45312, 0.09375, 0.0346655, 1
-1.45312, 0.140625, 0.0344956, 1
-1.45313, 0.1875, 0.0342578, 1
-1.45312, 0.234375, 0.033952, 1
-1.45312, 0.28125, 0.0335783, 1
-1.45312, 0.328125, 0.0331366, 1
-1.45313, 0.375, 0.032627, 1
-1.45312, 0.421875, 0.0320494, 1
-1.45312, 0.46875, 0.0314039, 1
-1.45312, 0.515625, 0.0306904, 1
-1.45313, 0.5625, 0.029909, 1
-1.45312, 0.609375, 0.0290596, 1
-1.45312, 0.65625, 0.0281423, 1
-1.45312, 0.703125, 0.0271571, 1
-1.45313, 0.75, 0.0261039, 1
-1.45312, 0.796875, 0.0249827, 1
-1.45312, 0.84375, 0.0237936, 1
-1.45312, 0.890625, 0.0225365, 1
-1.45313, 0.9375, 0.0212115, 1
-1.45312, 0.984375, 0.0198185, 1
-1.45312, 1.03125, 0.0183576, 1
-1.45312, 1.07812, 0.0168288, 1
-1.45313, 1.125, 0.015232, 1
-1.45312, 1.17188, 0.0135672, 1
-1.45312, 1.21875, 0.0118345, 1
-1.45312, 1.26562, 0.0100338, 1
-1.45312, 1.3125, 0.00816524, 1
-1.45312, 1.35938, 0.00622869, 1
-1.45312, 1.40625, 0.00422418, 1
-1.45312, 1.45312, 0.00215173, 1
-1.45312, 1.48438, 0.000724792, 1
-1.45312, 1.5, 0, 1
-1.40625, -1.5, 0, 1
-1.40625, -1.48438, 0.00142288, 1
-1.40625, -1.45313, 0.00422418, 1
-1.40625, -1.40625, 0.00829273, 1
-1.40625, -1.35938, 0.0122279, 1
-1.40625, -1.3125, 0.0160297, 1
-1.40625, -1.26562, 0.019698, 1
-1.40625, -1.21875, 0.023233, 1
-1.40625, -1.17188, 0.0266346, 1
-1.40625, -1.125, 0.0299028, 1
-1.40625, -1.07812, 0.0330375, 1
-1.40625, -1.03125, 0.0360389, 1
-1.40625, -0.984375, 0.0389069, 1
-1.40625, -0.9375, 0.0416415, 1
-1.40625, -0.890625, 0.0442427, 1
-1.40625, -0.84375, 0.0467106, 1
-1.40625, -0.796875, 0.049045, 1
-1.40625, -0.75, 0.051246, 1
-1.40625, -0.703125, 0.0533136, 1
-1.40625, -0.65625, 0.0552478, 1
-1.40625, -0.609375, 0.0570487, 1
-1.40625, -0.5625, 0.0587161, 1
-1.40625, -0.515625, 0.0602502, 1
-1.40625, -0.46875, 0.0616508, 1
-1.40625, -0.421875, 0.0629181, 1
-1.40625, -0.375, 0.0640519, 1
-1.40625, -0.328125, 0.0650524, 1
-1.40625, -0.28125, 0.0659195, 1
-1.40625, -0.234375, 0.0666531, 1
-1.40625, -0.1875, 0.0672534, 1
-1.40625, -0.140625, 0.0677203, 1
-1.40625, -0.09375, 0.0680538, 1
-1.40625, -0.046875, 0.0682539, 1
-1.40625, 0, 0.0683206, 1
-1.40625, 0.046875, 0.0682539, 1
-1.40625, 0.09375, 0.0680538, 1
-1.40625, 0.140625, 0.0677203, 1
-1.40625, 0.1875, 0.0672534, 1
-1.40625, 0.234375, 0.0666531, 1
-1.40625, 0.28125, 0.0659195, 1
-1.40625, 0.328125, 0.0650524, 1
-1.40625, 0.375, 0.0640519, 1
-1.40625, 0.421875, 0.0629181, 1
-1.40625, 0.46875, 0.0616508, 1
-1.40625, 0.515625, 0.0602502, 1
-1.40625, 0.5625, 0.0587161, 1
-1.40625, 0.609375, 0.0570487, 1
-1.40625, 0.65625, 0.0552478, 1
-1.40625, 0.703125, 0.0533136, 1
-1.40625, 0.75, 0.051246, 1
-1.40625, 0.796875, 0.049045, 1
-1.40625, 0.84375, 0.0467106, 1
-1.40625, 0.890625, 0.0442427, 1
-1.40625, 0.9375, 0.0416415, 1
-1.40625, 0.984375, 0.0389069, 1
-1.40625, 1.03125, 0.0360389, 1
-1.40625, 1.07812, 0.0330375, 1
-1.40625, 1.125, 0.0299028, 1
-1.40625, 1.17188, 0.0266346, 1
-1.40625, 1.21875, 0.023233, 1
-1.40625, 1.26562, 0.019698, 1
-1.40625, 1.3125, 0.0160297, 1
-1.40625, 1.35938, 0.0122279, 1
-1.40625, 1.40625, 0.00829273, 1
-1.40625, 1.45312, 0.00422418, 1
-1.40625, 1.48438, 0.00142288, 1
-1.40625, 1.5, 0, 1
-1.35938, -1.5, 0, 1
-1.35938, -1.48438, 0.00209808, 1
-1.35938, -1.45312, 0.00622869, 1
-1.35938, -1.40625, 0.0122279, 1
-1.35938, -1.35938, 0.0180304, 1
-1.35938, -1.3125, 0.0236362, 1
-1.35938, -1.26562, 0.0290453, 1
-1.35938, -1.21875, 0.0342578, 1
-1.35938, -1.17188, 0.0392735, 1
-1.35938, -1.125, 0.0440925, 1
-1.35938, -1.07812, 0.0487149, 1
-1.35938, -1.03125, 0.0531405, 1
-1.35938, -0.984375, 0.0573695, 1
-1.35938, -0.9375, 0.0614017, 1
-1.35938, -0.890625, 0.0652373, 1
-1.35938, -0.84375, 0.0688761, 1
-1.35938, -0.796875, 0.0723183, 1
-1.35938, -0.75, 0.0755638, 1
-1.35938, -0.703125, 0.0786126, 1
-1.35938, -0.65625, 0.0814646, 1
-1.35938, -0.609375, 0.08412, 1
-1.35938, -0.5625, 0.0865787, 1
-1.35938, -0.515625, 0.0888407, 1
-1.35938, -0.46875, 0.090906, 1
-1.35938, -0.421875, 0.0927746, 1
-1.35938, -0.375, 0.0944465, 1
-1.35938, -0.328125, 0.0959218, 1
-1.35938, -0.28125, 0.0972003, 1
-1.35938, -0.234375, 0.0982821, 1
-1.35938, -0.1875, 0.0991672, 1
-1.35938, -0.140625, 0.0998557, 1
-1.35938, -0.09375, 0.100347, 1
-1.35938, -0.046875, 0.100642, 1
-1.35938, 0, 0.100741, 1
-1.35938, 0.046875, 0.100642, 1
-1.35938, 0.09375, 0.100347, 1
-1.35938, 0.140625, 0.0998557, 1
-1.35938, 0.1875, 0.0991672, 1
-1.35938, 0.234375, 0.0982821, 1
-1.35938, 0.28125, 0.0972003, 1
-1.35938, 0.328125, 0.0959218, 1
-1.35938, 0.375, 0.0944465, 1
-1.35938, 0.421875, 0.0927746, 1
-1.35938, 0.46875, 0.090906, 1
-1.35938, 0.515625, 0.0888407, 1
-1.35938, 0.5625, 0.0865787, 1
-1.35938, 0.609375, 0.08412, 1
-1.35938, 0.65625, 0.0814646, 1
-1.35938, 0.703125, 0.0786126, 1
-1.35938, 0.75, 0.0755638, 1
-1.35938, 0.796875, 0.0723183, 1
-1.35938, 0.84375, 0.0688761, 1
-1.35938, 0.890625, 0.0652373, 1
-1.35938, 0.9375, 0.0614017, 1
-1.35938, 0.984375, 0.0573695, 1
-1.35938, 1.03125, 0.0531405, 1
-1.35938, 1.07812, 0.0487149, 1
-1.35938, 1.125, 0.0440925, 1
-1.35938, 1.17188, 0.0392735, 1
-1.35938, 1.21875, 0.0342578, 1
-1.35938, 1.26562, 0.0290453, 1
-1.35938, 1.3125, 0.0236362, 1
-1.35938, 1.35938, 0.0180304, 1
-1.35938, 1.40625, 0.0122279, 1
-1.35938, 1.45312, 0.00622869, 1
-1.35938, 1.48438, 0.00209808, 1
-1.35938, 1.5, 0, 1
-1.3125, -1.5, 0, 1
-1.3125, -1.48438, 0.0027504, 1
-1.3125, -1.45313, 0.00816524, 1
-1.3125, -1.40625, 0.0160297, 1
-1.3125, -1.35938, 0.0236362, 1
-1.3125, -1.3125, 0.0309849, 1
-1.3125, -1.26562, 0.0380758, 1
-1.3125, -1.21875, 0.0449088, 1
-1.3125, -1.17188, 0.051484, 1
-1.3125, -1.125, 0.0578013, 1
-1.3125, -1.07812, 0.0638608, 1
-1.3125, -1.03125, 0.0696624, 1
-1.3125, -0.984375, 0.0752062, 1
-1.3125, -0.9375, 0.0804921, 1
-1.3125, -0.890625, 0.0855201, 1
-1.3125, -0.84375, 0.0902904, 1
-1.3125, -0.796875, 0.0948027, 1
-1.3125, -0.75, 0.0990573, 1
-1.3125, -0.703125, 0.103054, 1
-1.3125, -0.65625, 0.106793, 1
-1.3125, -0.609375, 0.110274, 1
-1.3125, -0.5625, 0.113497, 1
-1.3125, -0.515625, 0.116462, 1
-1.3125, -0.46875, 0.11917, 1
-1.3125, -0.421875, 0.121619, 1
-1.3125, -0.375, 0.123811, 1
-1.3125, -0.328125, 0.125745, 1
-1.3125, -0.28125, 0.127421, 1
-1.3125, -0.234375, 0.128839, 1
-1.3125, -0.1875, 0.129999, 1
-1.3125, -0.140625, 0.130902, 1
-1.3125, -0.09375, 0.131546, 1
-1.3125, -0.046875, 0.131933, 1
-1.3125, 0, 0.132062, 1
-1.3125, 0.046875, 0.131933, 1
-1.3125, 0.09375, 0.131546, 1
-1.3125, 0.140625, 0.130902, 1
-1.3125, 0.1875, 0.129999, 1
-1.3125, 0.234375, 0.128839, 1
-1.3125, 0.28125, 0.127421, 1
-1.3125, 0.328125, 0.125745, 1
-1.3125, 0.375, 0.123811, 1
-1.3125, 0.421875, 0.121619, 1
-1.3125, 0.46875, 0.11917, 1
-1.3125, 0.515625, 0.116462, 1
-1.3125, 0.5625, 0.113497, 1
-1.3125, 0.609375, 0.110274, 1
-1.3125, 0.65625, 0.106793, 1
-1.3125, 0.703125, 0.103054, 1
-1.3125, 0.75, 0.0990573, 1
-1.3125, 0.796875, 0.0948027, 1
-1.3125, 0.84375, 0.0902904, 1
-1.3125, 0.890625, 0.0855201, 1
-1.3125, 0.9375, 0.0804921, 1
-1.3125, 0.984375, 0.0752062, 1
-1.3125, 1.03125, 0.0696624, 1
-1.3125, 1.07812, 0.0638608, 1
-1.3125, 1.125, 0.0578013, 1
-1.3125, 1.17188, 0.051484, 1
-1.3125, 1.21875, 0.0449088, 1
-1.3125, 1.26562, 0.0380758, 1
-1.3125, 1.3125, 0.0309849, 1
-1.3125, 1.35938, 0.0236362, 1
-1.3125, 1.40625, 0.0160297, 1
-1.3125, 1.45312, 0.00816524, 1
-1.3125, 1.48438, 0.0027504, 1
-1.3125, 1.5, 0, 1
-1.26562, -1.5, 0, 1
-1.26562, -1.48438, 0.00337982, 1
-1.26562, -1.45312, 0.0100338, 1
-1.26562, -1.40625, 0.019698, 1
-1.26562, -1.35938, 0.0290453, 1
-1.26562, -1.3125, 0.0380758, 1
-1.26562, -1.26562, 0.0467894, 1
-1.26562, -1.21875, 0.0551862, 1
-1.26562, -1.17188, 0.063266, 1
-1.26562, -1.125, 0.0710291, 1
-1.26562, -1.07812, 0.0784752, 1
-1.26562, -1.03125, 0.0856045, 1
-1.26562, -0.984375, 0.092417, 1
-1.26562, -0.9375, 0.0989126, 1
-1.26562, -0.890625, 0.105091, 1
-1.26562, -0.84375, 0.110953, 1
-1.26562, -0.796875, 0.116498, 1
-1.26563, -0.75, 0.121726, 1
-1.26562, -0.703125, 0.126638, 1
-1.26562, -0.65625, 0.131232, 1
-1.26562, -0.609375, 0.13551, 1
-1.26562, -0.5625, 0.13947, 1
-1.26562, -0.515625, 0.143114, 1
-1.26562, -0.46875, 0.146441, 1
-1.26562, -0.421875, 0.149451, 1
-1.26562, -0.375, 0.152145, 1
-1.26562, -0.328125, 0.154521, 1
-1.26562, -0.28125, 0.156581, 1
-1.26562, -0.234375, 0.158324, 1
-1.26562, -0.1875, 0.159749, 1
-1.26562, -0.140625, 0.160858, 1
-1.26562, -0.09375, 0.161651, 1
-1.26562, -0.046875, 0.162126, 1
-1.26563, 0, 0.162284, 1
-1.26562, 0.046875, 0.162126, 1
-1.26562, 0.09375, 0.161651, 1
-1.26562, 0.140625, 0.160858, 1
-1.26562, 0.1875, 0.159749, 1
-1.26562, 0.234375, 0.158324, 1
-1.26562, 0.28125, 0.156581, 1
-1.26562, 0.328125, 0.154521, 1
-1.26562, 0.375, 0.152145, 1
-1.26562, 0.421875, 0.149451, 1
-1.26562, 0.46875, 0.146441, 1
-1.26562, 0.515625, 0.143114, 1
-1.26562, 0.5625, 0.13947, 1
-1.26562, 0.609375, 0.13551, 1
-1.26562, 0.65625, 0.131232, 1
-1.26562, 0.703125, 0.126638, 1
-1.26562, 0.75, 0.121726, 1
-1.26562, 0.796875, 0.116498, 1
-1.26562, 0.84375, 0.110953, 1
-1.26562, 0.890625, 0.105091, 1
-1.26562, 0.9375, 0.0989126, 1
-1.26562, 0.984375, 0.092417, 1
-1.26562, 1.03125, 0.0856045, 1
-1.26562, 1.07812, 0.0784752, 1
-1.26562, 1.125, 0.0710291, 1
-1.26562, 1.17188, 0.063266, 1
-1.26562, 1.21875, 0.0551862, 1
-1.26562, 1.26562, 0.0467894, 1
-1.26562, 1.3125, 0.0380758, 1
-1.26562, 1.35938, 0.0290453, 1
-1.26562, 1.40625, 0.019698, 1
-1.26562, 1.45312, 0.0100338, 1
-1.26562, 1.48438, 0.00337982, 1
-1.26562, 1.5, 0, 1
-1.21875, -1.5, 0, 1
-1.21875, -1.48438, 0.00398636, 1
-1.21875, -1.45313, 0.0118345, 1
-1.21875, -1.40625, 0.023233, 1
-1.21875, -1.35938, 0.0342578, 1
-1.21875, -1.3125, 0.0449088, 1
-1.21875, -1.26562, 0.0551862, 1
-1.21875, -1.21875, 0.0650898, 1
-1.21875, -1.17188, 0.0746197, 1
-1.21875, -1.125, 0.0837758, 1
-1.21875, -1.07812, 0.0925583, 1
-1.21875, -1.03125, 0.100967, 1
-1.21875, -0.984375, 0.109002, 1
-1.21875, -0.9375, 0.116663, 1
-1.21875, -0.890625, 0.123951, 1
-1.21875, -0.84375, 0.130865, 1
-1.21875, -0.796875, 0.137405, 1
-1.21875, -0.75, 0.143571, 1
-1.21875, -0.703125, 0.149364, 1
-1.21875, -0.65625, 0.154783, 1
-1.21875, -0.609375, 0.159828, 1
-1.21875, -0.5625, 0.1645, 1
-1.21875, -0.515625, 0.168797, 1
-1.21875, -0.46875, 0.172721, 1
-1.21875, -0.421875, 0.176272, 1
-1.21875, -0.375, 0.179448, 1
-1.21875, -0.328125, 0.182251, 1
-1.21875, -0.28125, 0.184681, 1
-1.21875, -0.234375, 0.186736, 1
-1.21875, -0.1875, 0.188418, 1
-1.21875, -0.140625, 0.189726, 1
-1.21875, -0.09375, 0.19066, 1
-1.21875, -0.046875, 0.191221, 1
-1.21875, 0, 0.191408, 1
-1.21875, 0.046875, 0.191221, 1
-1.21875, 0.09375, 0.19066, 1
-1.21875, 0.140625, 0.189726, 1
-1.21875, 0.1875, 0.188418, 1
-1.21875, 0.234375, 0.186736, 1
-1.21875, 0.28125, 0.184681, 1
-1.21875, 0.328125, 0.182251, 1
-1.21875, 0.375, 0.179448, 1
-1.21875, 0.421875, 0.176272, 1
-1.21875, 0.46875, 0.172721, 1
-1.21875, 0.515625, 0.168797, 1
-1.21875, 0.5625, 0.1645, 1
-1.21875, 0.609375, 0.159828, 1
-1.21875, 0.65625, 0.154783, 1
-1.21875, 0.703125, 0.149364, 1
-1.21875, 0.75, 0.143571, 1
-1.21875, 0.796875, 0.137405, 1
-1.21875, 0.84375, 0.130865, 1
-1.21875, 0.890625, 0.123951, 1
-1.21875, 0.9375, 0.116663, 1
-1.21875, 0.984375, 0.109002, 1
-1.21875, 1.03125, 0.100967, 1
-1.21875, 1.07812, 0.0925583, 1
-1.21875, 1.125, 0.0837758, 1
-1.21875, 1.17188, 0.0746197, 1
-1.21875, 1.21875, 0.0650898, 1
-1.21875, 1.26562, 0.0551862, 1
-1.21875, 1.3125, 0.0449088, 1
-1.21875, 1.35938, 0.0342578, 1
-1.21875, 1.40625, 0.023233, 1
-1.21875, 1.45312, 0.0118345, 1
-1.21875, 1.48438, 0.00398636, 1
-1.21875, 1.5, 0, 1
-1.17188, -1.5, 0, 1
-1.17188, -1.48438, 0.00457001, 1
-1.17188, -1.45312, 0.0135672, 1
-1.17188, -1.40625, 0.0266346, 1
-1.17188, -1.35938, 0.0392735, 1
-1.17188, -1.3125, 0.051484, 1
-1.17188, -1.26562, 0.063266, 1
-1.17188, -1.21875, 0.0746197, 1
-1.17188, -1.17188, 0.0855448, 1
-1.17188, -1.125, 0.0960416, 1
-1.17188, -1.07812, 0.10611, 1
-1.17188, -1.03125, 0.11575, 1
-1.17188, -0.984375, 0.124961, 1
-1.17188, -0.9375, 0.133744, 1
-1.17188, -0.890625, 0.142099, 1
-1.17188, -0.84375, 0.150025, 1
-1.17188, -0.796875, 0.157522, 1
-1.17188, -0.75, 0.164592, 1
-1.17188, -0.703125, 0.171232, 1
-1.17188, -0.65625, 0.177445, 1
-1.17188, -0.609375, 0.183229, 1
-1.17188, -0.5625, 0.188584, 1
-1.17188, -0.515625, 0.193511, 1
-1.17188, -0.46875, 0.19801, 1
-1.17188, -0.421875, 0.20208, 1
-1.17188, -0.375, 0.205722, 1
-1.17188, -0.328125, 0.208935, 1
-1.17188, -0.28125, 0.21172, 1
-1.17188, -0.234375, 0.214076, 1
-1.17188, -0.1875, 0.216004, 1
-1.17188, -0.140625, 0.217504, 1
-1.17188, -0.09375, 0.218575, 1
-1.17188, -0.046875, 0.219218, 1
-1.17188, 0, 0.219432, 1
-1.17188, 0.046875, 0.219218, 1
-1.17188, 0.09375, 0.218575, 1
-1.17188, 0.140625, 0.217504, 1
-1.17188, 0.1875, 0.216004, 1
-1.17188, 0.234375, 0.214076, 1
-1.17188, 0.28125, 0.21172, 1
-1.17188, 0.328125, 0.208935, 1
-1.17188, 0.375, 0.205722, 1
-1.17188, 0.421875, 0.20208, 1
-1.17188, 0.46875, 0.19801, 1
-1.17188, 0.515625, 0.193511, 1
-1.17188, 0.5625, 0.188584, 1
-1.17188, 0.609375, 0.183229, 1
-1.17188, 0.65625, 0.177445, 1
-1.17188, 0.703125, 0.171232, 1
-1.17188, 0.75, 0.164592, 1
-1.17188, 0.796875, 0.157522, 1
-1.17188, 0.84375, 0.150025, 1
-1.17188, 0.890625, 0.142099, 1
-1.17188, 0.9375, 0.133744, 1
-1.17188, 0.984375, 0.124961, 1
-1.17188, 1.03125, 0.11575, 1
-1.17188, 1.07812, 0.10611, 1
-1.17188, 1.125, 0.0960416, 1
-1.17188, 1.17188, 0.0855448, 1
-1.17188, 1.21875, 0.0746197, 1
-1.17188, 1.26562, 0.063266, 1
-1.17188, 1.3125, 0.051484, 1
-1.17188, 1.35938, 0.0392735, 1
-1.17188, 1.40625, 0.0266346, 1
-1.17188, 1.45312, 0.0135672, 1
-1.17188, 1.48438, 0.00457001, 1
-1.17188, 1.5, 0, 1
-1.125, -1.5, 0, 1
-1.125, -1.48438, 0.00513077, 1
-1.125, -1.45313, 0.015232, 1
-1.125, -1.40625, 0.0299028, 1
-1.125, -1.35938, 0.0440925, 1
-1.125, -1.3125, 0.0578013, 1
-1.125, -1.26563, 0.0710291, 1
-1.125, -1.21875, 0.0837758, 1
-1.125, -1.17188, 0.0960416, 1
-1.125, -1.125, 0.107826, 1
-1.125, -1.07812, 0.11913, 1
-1.125, -1.03125, 0.129953, 1
-1.125, -0.984375, 0.140294, 1
-1.125, -0.9375, 0.150155, 1
-1.125, -0.890625, 0.159535, 1
-1.125, -0.84375, 0.168433, 1
-1.125, -0.796875, 0.176851, 1
-1.125, -0.75, 0.184788, 1
-1.125, -0.703125, 0.192243, 1
-1.125, -0.65625, 0.199218, 1
-1.125, -0.609375, 0.205712, 1
-1.125, -0.5625, 0.211724, 1
-1.125, -0.515625, 0.217256, 1
-1.125, -0.46875, 0.222307, 1
-1.125, -0.421875, 0.226876, 1
-1.125, -0.375, 0.230965, 1
-1.125, -0.328125, 0.234572, 1
-1.125, -0.28125, 0.237699, 1
-1.125, -0.234375, 0.240344, 1
-1.125, -0.1875, 0.242509, 1
-1.125, -0.140625, 0.244192, 1
-1.125, -0.09375, 0.245395, 1
-1.125, -0.046875, 0.246117, 1
-1.125, 0, 0.246357, 1
-1.125, 0.046875, 0.246117, 1
-1.125, 0.09375, 0.245395, 1
-1.125, 0.140625, 0.244192, 1
-1.125, 0.1875, 0.242509, 1
-1.125, 0.234375, 0.240344, 1
-1.125, 0.28125, 0.237699, 1
-1.125, 0.328125, 0.234572, 1
-1.125, 0.375, 0.230965, 1
-1.125, 0.421875, 0.226876, 1
-1.125, 0.46875, 0.222307, 1
-1.125, 0.515625, 0.217256, 1
-1.125, 0.5625, 0.211724, 1
-1.125, 0.609375, 0.205712, 1
-1.125, 0.65625, 0.199218, 1
-1.125, 0.703125, 0.192243, 1
-1.125, 0.75, 0.184788, 1
-1.125, 0.796875, 0.176851, 1
-1.125, 0.84375, 0.168433, 1
-1.125, 0.890625, 0.159535, 1
-1.125, 0.9375, 0.150155, 1
-1.125, 0.984375, 0.140294, 1
-1.125, 1.03125, 0.129953, 1
-1.125, 1.07812, 0.11913, 1
-1.125, 1.125, 0.107826, 1
-1.125, 1.17188, 0.0960416, 1
-1.125, 1.21875, 0.0837758, 1
-1.125, 1.26562, 0.0710291, 1
-1.125, 1.3125, 0.0578013, 1
-1.125, 1.35938, 0.0440925, 1
-1.125, 1.40625, 0.0299028, 1
-1.125, 1.45312, 0.015232, 1
-1.125, 1.48438, 0.00513077, 1
-1.125, 1.5, 0, 1
-1.07812, -1.5, 0, 1
-1.07812, -1.48438, 0.00566864, 1
-1.07812, -1.45312, 0.0168288, 1
-1.07812, -1.40625, 0.0330375, 1
